zpid,price_last_sold,date_last_sold,zipcode,city,street,year_built,lot_size,home_size,bathrooms,bedrooms,longitude,latitude,walkscore
87685502,265000,8/24/16,30082,Smyrna,625 Aunt Lucy Ln SW STE 32,2007,1742,1900,2,3,-84.570976,33.858301,13
97972185,265000,1/20/17,30080,Smyrna,4911 Seldon Way SE,2011,871,1925,3,4,-84.491731,33.835811,42
35942534,265000,2/9/17,30342,Atlanta,11 Ivy Sq NE,1972,0,1982,4,3,-84.379977,33.857515,68
90170315,265000,7/12/16,30518,Buford,4 Buford Village Walk,2008,436,2000,2,3,-83.995245,34.112251,41
98016105,265000,6/25/16,30004,Alpharetta,765 Middleton Pl,2012,3049,2196,2,4,-84.24069,34.130837,11
90169287,265000,10/28/16,30518,Buford,23 Buford Village Walk,2008,436,2200,3,3,-83.995165,34.112155,38
14298445,265000,11/18/16,30126,Mableton,397 Sunnybrook Pl SE,1988,17071,2204,3,4,-84.544037,33.825831,6
61951479,265000,5/3/16,30339,Atlanta,4932 Payson Way SE # 23,2003,871,2208,3,4,-84.480355,33.834558,36
2097138502,265000,12/27/16,30339,Atlanta,2463 Bridlewood Dr SE,2003,0,2208,4,4,-84.478925,33.834787,41
69332470,265000,5/20/16,30126,MABLETON,570 Vintage Pointe Run,2004,7405,2466,3,4,-84.541343,33.801887,2
97970767,265000,7/11/16,30126,Mableton,441 Twain Cir SE,2009,6969,2966,3,5,-84.563912,33.799767,40
87945995,265000,6/17/16,30096,Duluth,3616 Ridge Towne Dr,2009,2614,3336,3,3,-84.148795,34.003215,44
35909854,264900,11/16/16,30318,Atlanta,1604 Tallulah St NW,1950,7701,1250,1,2,-84.411622,33.798425,69
2108533938,264900,10/27/16,30080,Smyrna,220 Ashley Ln SE,2014,0,1829,3,3,-84.498847,33.872206,36
14306638,264795,7/27/16,30080,Smyrna,1704 Mohawk Pl SE,1964,7278,1822,3,3,-84.504018,33.870148,31
71754421,264300,12/6/16,30312,Atlanta,655 Mead St SE UNIT 64,2005,0,1500,3,2,-84.366186,33.727576,39
69331983,264000,7/15/16,30066,Marietta,2724 Vintage Reserve Ln # 23,2004,10454,1718,2,3,-84.549985,34.019382,35
87684576,264000,4/8/16,30152,Kennesaw,1640 Arbor Green Ct NW # 1102,2007,2178,1792,2,3,-84.631585,33.993882,22
98006275,264000,11/9/16,30041,Cumming,2320 Callaway Ct,2007,13,1937,3,2,-84.173526,34.105503,33
14469707,263500,7/18/16,30317,Atlanta,318 Sisson Ave NE,1945,7405,981,1,2,-84.314984,33.762395,54
14469760,263500,1/13/17,30317,Atlanta,272 Sisson Ave NE,1945,4356,1211,1,4,-84.315046,33.760721,53
14285432,263500,12/15/16,30126,Mableton,706 Briarleigh Ct SW,1989,16117,2506,3,4,-84.571852,33.833674,34
89577704,263000,2/28/17,30339,Atlanta,3621 Vinings Slope SE UNIT 2320,2008,0,1363,2,2,-84.472327,33.862793,60
80149211,263000,7/14/16,30092,Norcross,3223 Greenwood Oak Dr,2005,1089,1886,3,3,-84.222607,33.958519,21
14317606,263000,5/9/16,30067,Marietta,2882 Pine Grove Ct SE,1973,19166,2295,3,4,-84.468962,33.934105,3
69329777,263000,6/30/16,30126,Mableton,5139 Silhouette Ln SW,2004,20037,2638,3,5,-84.579255,33.830098,25
69327573,263000,12/30/16,30126,Mableton,922 Queensbrooke Way,2004,10018,4069,5,5,-84.532655,33.795608,10
82619980,262500,5/12/16,30312,Atlanta,170 Boulevard SE APT H422,2007,1015,1015,1,1,-84.368791,33.751109,85
80156500,262500,8/26/16,30092,Norcross,3432 Lockmed Dr,2005,1063,2948,3,4,-84.214413,33.976548,52
121353306,262000,9/30/16,30309,Atlanta,215 Semel Dr NW,2012,1141,1140,2,2,-84.400337,33.802749,41
14559949,262000,8/31/16,30319,Brookhaven,1835 S Garden Ct NE,1986,1742,1344,2,2,-84.313667,33.863788,62
35920442,262000,10/3/16,30318,Atlanta,6 Walnut Hill Pl NW,1972,1559,1560,2,3,-84.437899,33.823144,10
82617829,262000,6/15/16,30312,Atlanta,655 Mead St SE UNIT 50,2006,862,1600,2,2,-84.365164,33.728715,37
14301228,262000,3/3/17,30080,Smyrna,2870 Parkwood Rd SE,1955,9766,1697,2,3,-84.530328,33.883247,53
70835368,262000,1/21/17,30316,Atlanta,1649 Boulder Walk Dr SE,2004,13068,2000,3,3,-84.326555,33.701757,8
14571764,262000,9/22/16,30340,Doraville,2690 Addison Dr,1957,13068,2000,3,4,-84.278642,33.889229,56
69329781,261750,6/28/16,30339,Atlanta,2467 Bridlewood Dr SE # 7,2003,871,2208,3,3,-84.47882,33.834788,41
14477780,261500,1/27/17,30030,Decatur,262 Adair St,1973,1196,1344,2,2,-84.306957,33.770739,61
69373141,261500,12/20/16,30328,Atlanta,799 Hammond Dr UNIT 411,2004,1616,1614,3,2,-84.359402,33.917488,51
71756707,261000,5/3/16,30342,Atlanta,3820 Roswell Rd NE UNIT 810,2005,1215,1216,1,1,-84.383111,33.856938,73
35939919,261000,7/20/16,30328,Atlanta,74 Forrest Pl,1980,2113,1856,2,3,-84.385981,33.918268,65
119833754,261000,4/27/16,30080,Smyrna,3339 Vintage Cir SE,2013,2178,1865,2,3,-84.498246,33.871711,45
124398756,261000,11/29/16,30080,Smyrna,2392 Whiteoak Bnd SE # 16,2015,871,1980,3,3,-84.487355,33.832359,28
87683737,261000,8/15/16,30080,Smyrna,1658 Mosaic Way,2006,4356,2400,4,4,-84.506615,33.879286,47
97975854,261000,8/24/16,30064,Marietta,1940 Heritage Green Dr,2011,15681,2596,2,3,-84.609914,33.897324,18
14298371,261000,9/21/16,30126,Mableton,550 Stoneywood Trce SE,1994,23875,2956,3,4,-84.541173,33.827068,9
2097071454,260776,2/26/17,30126,Mableton,6517 Bennington Bluff Ct,2016,0,2500,4,3,-84.529925,33.791489,4
2137838002,260708,5/1/16,30002,Avondale Est,52 Devon Ln,1986,0,1326,2,2,-84.270332,33.764045,36
65469735,260580,8/31/16,30309,Atlanta,1735 Peachtree St NE UNIT 117,2000,1306,1328,1,1,-84.390511,33.801293,58
35898047,260504,6/9/16,30309,Atlanta,1421 Peachtree St NE APT 214,1960,1590,1589,2,2,-84.386365,33.793746,80
37773780,260400,12/16/16,30084,Tucker,4233 Lawhon Dr,1997,0,1996,2,3,-84.215346,33.838047,22
14543136,260250,11/7/16,30329,Atlanta,1611 Executive Park Ln NE,1972,1944,1944,3,3,-84.327138,33.829493,69
70833917,260000,5/27/16,30307,Atlanta,1661 La France St NE UNIT 412,2004,0,817,2,2,-84.332691,33.760092,70
65461688,260000,7/14/16,30308,Atlanta,850 Piedmont Ave NE UNIT 1509,2000,971,970,1,1,-84.382303,33.777793,92
71755564,260000,5/25/16,30308,Atlanta,620 Glen Iris Dr NE UNIT 525,2005,723,1003,2,2,-84.36787,33.771406,92
35899567,260000,9/7/16,30318,Atlanta,1189 Atlantic Dr NW,1940,6250,1041,1,2,-84.397374,33.78731,80
87687751,260000,7/14/16,30307,Atlanta,130 Arizona Ave NE UNIT 214,2007,93218,1043,2,2,-84.332269,33.757953,45
14532421,260000,1/18/17,30324,Atlanta,1067 Vista Trl NE,1951,17424,1522,2,3,-84.342331,33.80932,42
35920453,260000,6/24/16,30318,Atlanta,22 Independence Pl NW,1972,1559,1560,3,3,-84.437899,33.823144,10
65458309,260000,6/4/16,30075,Roswell,2400 Village Ln,2002,1564,1562,2,2,-84.39725,34.059346,44
14577759,260000,2/14/17,30341,Atlanta,4170 D Youville Trce,1978,0,1600,3,2,-84.313909,33.911051,6
69375579,260000,3/9/17,30313,Atlanta,244 Peters St SW UNIT 8,1950,1607,1606,2,1,-84.401246,33.747417,79
61953283,260000,6/4/16,30064,Marietta,927 Burnt Hickory Cir NW # 10,2002,9148,1726,2,2,-84.582153,33.954325,60
60157205,260000,9/30/16,30080,Smyrna,5061 Bright Hampton Dr SE,2000,1307,1811,3,3,-84.48146,33.83035,4
35935940,260000,2/9/17,30324,Atlanta,27301 Plantation Dr NE,1985,0,1820,2,3,-84.356189,33.835269,37
14568215,260000,7/7/16,30341,Chamblee,2706 Eaton Pl,1962,17424,1840,2,4,-84.278045,33.878283,35
14563954,260000,12/20/16,30340,Atlanta,2852 Briarglen Dr,1966,21780,1860,3,4,-84.230275,33.873207,10
82630278,260000,4/19/16,30004,Alpharetta,13256 Warrensville Cv,2012,1494,1948,3,3,-84.247175,34.102546,9
90169387,260000,6/24/16,30518,Buford,10 Buford Village Walk,2008,436,2000,2,3,-83.995194,34.112212,38
70831628,260000,6/28/16,30317,Atlanta,1579 Liberty Ave SE,2003,6969,2016,3,4,-84.325385,33.746246,62
14793287,260000,11/10/16,30092,Norcross,6135 Mountcreek Pl,1979,17859,2244,3,4,-84.242232,33.960218,22
80428541,260000,6/30/16,30080,Smyrna,1664 Mosaic Way,2007,4356,2555,3,4,-84.506928,33.879463,47
69328945,260000,9/16/16,30126,Mableton,6316 Rooks Pass,2004,10454,2726,2,4,-84.533073,33.794769,10
90169644,260000,5/5/16,30092,Norcross,5213 Montine Way,2009,436,2812,3,3,-84.208078,33.967123,30
14445348,260000,8/9/16,30316,Atlanta,1952 Brannen Rd SE,2007,43560,3012,3,4,-84.324416,33.716968,19
69328621,260000,5/4/16,30126,Mableton,6312 Rooks Pass,2004,10018,3220,2,4,-84.533088,33.795009,10
71123399,260000,7/9/16,30126,Mableton,1605 Clay Rd SW,2006,20037,3800,4,6,-84.601011,33.832443,22
88817526,259900,1/24/17,30307,Atlanta,870 Inman Village Pkwy NE APT 420,2007,0,810,1,1,-84.360247,33.761397,89
69380923,259900,1/9/17,30309,Atlanta,2277 Peachtree Rd NE UNIT 407,2003,0,1157,2,2,-84.390602,33.815463,78
69380615,259900,2/15/17,30004,Alpharetta,406 Sweet Apple Cir,2004,1551,1550,2,2,-84.358397,34.08054,60
55016918,259900,4/18/16,30313,Atlanta,376 Nelson St SW UNIT D2,1925,1651,1650,2,2,-84.398671,33.750902,85
2095420085,259900,3/2/17,30041,Cumming,2716 Grapevine Cir,2011,0,1919,2,2,-84.120658,34.172363,25
88828310,259000,3/29/17,30307,Atlanta,870 Inman Village Pkwy NE APT 303,2007,736,737,1,1,-84.360247,33.761397,89
82617832,259000,6/17/16,30326,Atlanta,3445 Stratford Rd NE APT 3202,2006,971,972,1,1,-84.367676,33.850838,76
14469012,259000,6/17/16,30317,Atlanta,240 Norwood Ave NE,1943,8712,996,2,3,-84.320454,33.75951,52
2127964632,259000,1/31/17,30342,Atlanta,3820 Roswell Rd UNIT 911,2005,0,1042,2,1,-84.38153,33.85876,69
88814201,259000,5/19/16,30363,Atlanta,390 17th St NW UNIT 2005,2007,1263,1263,2,2,-84.403121,33.791653,59
14478740,259000,12/2/16,30307,Atlanta,428 Page Ave NE APT 23,1984,65340,1278,2,2,-84.335265,33.766582,73
69375566,259000,1/11/17,30350,Atlanta,618 Pember Pt,2004,0,1702,4,4,-84.366668,33.971515,12
14312043,259000,9/12/16,30339,Atlanta,2328 Elmwood Cir SE,1958,21780,1900,2,3,-84.488799,33.821355,23
2096945765,259000,11/28/16,30080,Smyrna,4962 Whiteoak Walk SE,2014,0,2016,3,3,-84.4862,33.8346,34
14548277,259000,4/5/17,30084,Tucker,3984 Foxglove Rd,1968,0,2728,3,5,-84.225716,33.838125,11
60838065,259000,6/4/16,30339,Atlanta,2436 Leaf Hollow Ct SE,2001,1307,2894,2,4,-84.485417,33.838072,18
72581732,259000,6/29/16,30122,Lithia Springs,9160 Dover St,2016,0,3026,3,5,-84.604899,33.729606,1
70831850,258000,10/13/16,30030,Decatur,335 W Ponce De Leon Ave UNIT 303,2005,14592600,1002,1,2,-84.301201,33.776036,91
2146876387,258000,3/21/17,30306,Atlanta,1628 Briarcliff Rd NE # 16,2007,0,1176,2,2,-84.3369,33.80034,43
35928280,258000,5/14/16,30326,Atlanta,3475 Oak Valley Rd NE APT 710,1992,1211,1209,1,2,-84.359252,33.850095,84
35916253,258000,10/12/16,30318,Atlanta,1712 Defoors Walk NW,1982,0,1715,4,3,-84.425315,33.807487,53
14568223,258000,8/26/16,30341,Chamblee,2767 Harrow Dr,1962,13068,1840,3,4,-84.276374,33.879361,39
122468549,258000,10/14/16,30080,Smyrna,3528 Clancy Way # 11,2014,0,1948,3,3,-84.499376,33.870752,36
69333064,258000,10/31/16,30126,Mableton,280 Heathridge Ln SE,2004,20037,2144,3,4,-84.546468,33.8106,11
14724074,257500,10/20/16,30046,Lawrenceville,76 Sandalwood Cir,1980,436,1026,2,2,-83.979972,33.946811,19
71752686,257500,8/5/16,30342,Atlanta,3820 Roswell Rd NE UNIT 310,2005,1215,1215,1,1,-84.3812,33.858585,71
88814199,257500,5/2/16,30309,Atlanta,221 Semel Cir NW UNIT 270,2007,41382,1239,2,2,-84.399992,33.802213,41
82628222,257500,8/19/16,30309,Atlanta,220 Semel Cir NW UNIT 154,2006,436,1251,2,2,-84.400421,33.801998,41
65470619,257500,9/20/16,30327,Atlanta,4250 River Green Dr NW APT 410,1995,1363,1631,2,3,-84.448033,33.863187,14
68637038,257500,9/8/16,30041,Cumming,6122 Menlow Ct,2000,6970,1729,2,3,-84.12587,34.136406,18
60157234,257500,12/7/16,30339,Atlanta,5060 Bright Hampton Dr SE,2000,1306,1811,3,3,-84.481832,33.830417,4
87678746,257500,11/8/16,30080,Smyrna,1700 Mosaic Way,2007,0,2042,4,3,-84.507071,33.879581,47
71757669,257000,5/11/16,30312,Atlanta,655 Mead St SE UNIT 60,2005,749,1596,2,3,-84.366186,33.727576,39
14680097,257000,4/7/16,30022,Alpharetta,3415 Niblic Ct,1986,19393,1754,3,3,-84.262086,33.989184,33
87688946,257000,5/19/16,30080,Smyrna,4846 Seldon Way SE,2007,871,1848,4,3,-84.491531,33.83514,42
99935556,257000,2/27/17,30046,Lawrenceville,222 Luckie St,2008,436,1928,4,3,-83.987669,33.955061,69
35818362,257000,5/3/16,30005,Alpharetta,110 Sessingham Ln,1996,9321,2025,3,3,-84.188713,34.064649,1
60164465,257000,7/25/16,30152,Kennesaw,1639 Ridenour Pkwy NW,2003,3049,2047,2,3,-84.588772,33.992757,38
2097793376,257000,10/21/16,30092,Norcross,3218 Greenwood Oak Dr # 0,2005,0,2226,4,3,-84.222772,33.958299,20
80422349,257000,2/10/17,30126,Mableton,370 Vinings Vintage Cir,2006,7405,2346,3,3,-84.544932,33.801653,1
97969426,257000,3/10/17,30126,Mableton,343 Vinings Vintage Cir,2011,43560,2580,3,4,-84.54393,33.80057,1
2098166139,256900,10/28/16,30342,Atlanta,1 Jefferson Hill Pl NE # 1,1975,1306,1400,3,3,-84.382751,33.869991,67
87686475,256500,11/10/16,30080,Smyrna,2188 Wylmoor Way SE,2007,0,1848,3,3,-84.490864,33.83651,38
97979493,256500,4/10/17,30082,Smyrna,2307 Oakton Pl SE,2013,3485,2394,3,2,-84.492985,33.826411,33
88813945,256000,10/10/16,30307,Atlanta,870 Inman Village Pkwy NE APT 308,2007,0,737,1,1,-84.360247,33.761397,89
82617750,256000,2/2/17,30326,Atlanta,3324 Peachtree Rd NE UNIT 2212,2007,789,789,1,1,-84.369359,33.845861,75
71758275,256000,11/4/16,30309,Atlanta,275 13th St NE APT 702,2005,950,950,1,1,-84.386356,33.787568,88
14532400,256000,4/16/16,30324,Atlanta,1152 Shepherds Ln NE,1951,13068,1170,1,3,-84.340603,33.812653,53
69373440,256000,8/30/16,30315,Atlanta,380 Grant Cir SE UNIT 502,2004,1250,1250,4,3,-84.376549,33.726038,41
35920454,256000,6/23/16,30318,Atlanta,21 Independence Pl NW,1972,1559,1560,3,3,-84.437899,33.823144,10
71118767,256000,6/30/16,30188,Woodstock,124 Glens Dr,2005,3049,1788,2,2,-84.462557,34.080841,15
98011465,256000,8/31/16,30004,Alpharetta,1250 Faircrest Crossing Dr,2007,4791,2162,3,3,-84.232691,34.120711,16
61951939,256000,9/22/16,30126,Mableton,598 Mount Gerizim Rd SE,2003,24394,2174,3,4,-84.538547,33.791583,8
97980035,256000,8/19/16,30126,Mableton,410 Vinings Vintage Cir,2012,7405,2260,2,4,-84.541908,33.803367,1
58503412,256000,8/4/16,30253,McDonough,101 Talon Pl,1999,0,2512,5,4,-84.186582,33.523849,14
87676948,256000,7/29/16,30008,Marietta,583 Crosswinds Cir,2007,7840,2851,3,5,-84.575354,33.914063,29
69077452,255100,8/31/16,30135,Douglasville,9989 Ashford Green Way,2006,0,2446,2,3,-84.643285,33.713317,3
35909842,255000,7/7/16,30318,Atlanta,724 Bellemeade Ave NW,1920,7501,900,1,2,-84.411916,33.800111,68
71759618,255000,9/1/16,30342,Atlanta,3820 Roswell Rd NE UNIT 915,2005,1041,1042,2,1,-84.383111,33.856938,73
70830265,255000,6/28/16,30030,Decatur,230 E Ponce De Leon Ave UNIT 104,2005,0,1106,2,2,-84.293938,33.775903,92
14567642,255000,5/10/16,30341,Chamblee,1000 Bozeman Dr,1955,8712,1113,1,3,-84.309931,33.884295,51
14531183,255000,5/6/16,30033,Decatur,1104 Willivee Dr,1954,8712,1134,1,3,-84.293148,33.808025,7
35900642,255000,6/28/16,30309,Atlanta,211 Colonial Homes Dr NW APT 2104,1997,1324,1325,2,2,-84.394092,33.814471,77
14465997,255000,9/30/16,30317,Atlanta,69 E Lake Ter SE,1925,8712,1392,2,3,-84.314607,33.749873,67
35941947,255000,11/4/16,30342,Atlanta,23 Jefferson Hill Pl NE,1982,0,1400,3,2,-84.382786,33.870343,67
35942688,255000,11/1/16,30305,Atlanta,3636 Habersham Rd NW APT 1101,1997,1407,1406,2,2,-84.383111,33.856938,73
35920475,255000,8/31/16,30318,Atlanta,15 George Wythe Pl NW,1979,1559,1560,2,3,-84.437899,33.823144,10
14539846,255000,2/24/17,30033,Decatur,1470 Linkwood Ln,1960,17424,1672,2,3,-84.257368,33.824082,27
14422053,255000,6/30/16,30338,Dunwoody,5614 Brooke Ridge Dr,1989,0,1715,2,2,-84.294083,33.956481,20
35812353,255000,7/25/16,30080,Smyrna,2810 Priestcliff Dr SE,1999,8712,1831,2,3,-84.505545,33.893628,14
87682173,255000,9/1/16,30080,Smyrna,4935 Seldon Way SE,2007,871,1866,3,3,-84.49127,33.835804,42
87818659,255000,10/18/16,30004,Alpharetta,1630 Chesil St,2006,2614,2044,2,3,-84.239992,34.130242,7
60157262,255000,7/28/16,30080,Smyrna,2583 Alvecot Cir SE,2000,1307,2070,2,3,-84.481136,33.828272,6
71116025,255000,7/15/16,30126,Mableton,22 Coopers Glen Dr SW,2005,9583,2082,3,4,-84.555774,33.816562,25
69366538,255000,5/20/16,30350,Atlanta,606 Pember Pt,2005,2047,2093,3,3,-84.366804,33.971655,3
80154862,255000,12/14/16,30092,Norcross,3241 Greenwood Oak Dr,2005,0,2226,4,3,-84.222419,33.95914,21
88813197,255000,5/11/16,30097,Duluth,11354 Gates Ter,2007,1742,2257,2,3,-84.154416,34.057477,30
14439510,255000,9/15/16,30316,Atlanta,2657 Rollingwood Ln SE,2016,17424,2263,3,5,-84.312949,33.709075,17
69079237,255000,3/20/17,30135,Douglasville,3255 Bakewell St,2005,2600,2272,2,3,-84.646083,33.712286,3
14546029,255000,11/9/16,30084,Tucker,4164 Oak Crest Dr,1978,13068,2300,3,4,-84.220901,33.833603,6
14785117,255000,11/7/16,30071,Norcross,2932 Stanstead Cir,1997,7405,2328,3,4,-84.205374,33.953856,45
14785132,255000,3/28/17,30071,Norcross,2992 Stanstead Cir,1997,14374,2344,3,4,-84.204835,33.951513,22
87947997,255000,7/26/16,30092,Norcross,5449 Willow Oak Dr,2007,871,2469,4,3,-84.221963,33.958174,21
80429575,255000,6/22/16,30126,Mableton,350 Vinings Vintage Cir,2006,9147,2728,3,5,-84.544693,33.801126,1
2099783920,255000,4/25/16,30339,Atlanta,3941 Old Atlanta Station Dr SE,2005,0,2800,4,3,-84.482284,33.83694,49
35914016,254900,6/30/16,30328,Atlanta,8 Basswood Cir NE,1974,2248,2248,3,2,-84.355656,33.924093,30
2107475811,254500,11/16/16,30066,Marietta,171 Kendrick Farm Ln,2013,0,1950,2,3,-84.546147,34.011485,37
14421979,254300,2/16/17,30338,Dunwoody,5320 Brooke Ridge Dr,1987,0,1645,2,2,-84.293914,33.957932,37
14532234,254000,9/23/16,30324,Atlanta,1317 Weatherstone Way NE,1984,0,1360,2,2,-84.335757,33.811047,47
89578038,254000,1/30/17,30339,Atlanta,3621 Vinings Slope SE UNIT 2222,2008,0,1363,2,2,-84.472327,33.862793,60
98008758,254000,10/28/16,30040,Cumming,5885 Sheppard Dr,2014,0,1870,3,3,-84.212305,34.129441,0
60833783,254000,2/27/17,30071,Norcross,6000 Hunter Hall Ct,2001,1306,1988,3,3,-84.222369,33.940727,25
60833784,254000,9/7/16,30071,Norcross,6010 Hunter Hall Ct,2001,1307,1988,3,3,-84.222506,33.940648,25
14317943,253000,9/1/16,30067,Marietta,766 Monticello Way SE,1965,8900,1535,2,3,-84.463727,33.932995,11
14298388,253000,6/24/16,30126,Mableton,401 Sunnybrook Pl SE,1988,18286,2360,4,4,-84.543348,33.82615,8
80152903,253000,12/22/16,30092,Norcross,3394 Kiveton Ct,2006,0,2380,4,3,-84.235776,33.95515,41
61952665,253000,2/17/17,30126,Mableton,5155 Madison Green Dr SW,2002,43560,3158,3,4,-84.585519,33.828261,25
14572071,252500,2/6/17,30340,Doraville,2632 Valmar Dr,1954,13068,1342,2,4,-84.281105,33.892689,64
14445600,252500,7/1/16,30316,Atlanta,1355 Orange Blossom Ter SE,1955,8712,1620,2,3,-84.334978,33.722835,27
68630576,252500,2/1/17,30040,Cumming,603 Somerton Pl,2003,0,1680,2,3,-84.152343,34.224053,24
80155652,252500,4/8/16,30092,Norcross,3431 Lockmed Dr,2005,871,2948,4,4,-84.208594,33.97415,28
82619257,252000,10/25/16,30326,Atlanta,3324 Peachtree Rd NE UNIT 2511,2005,0,798,1,1,-84.376871,33.851358,36
69372173,252000,4/6/17,30326,Atlanta,3338 Peachtree Rd NE APT 1003,2004,1002,1002,1,1,-84.371643,33.848613,65
70832193,252000,6/9/16,30002,Avondale Estates,2894 Washington St APT B,2003,1307,1166,2,2,-84.271496,33.777441,63
70835860,252000,6/18/16,30002,Avondale Estates,2894 Washington St,2003,13939,1166,2,3,-84.271379,33.777606,63
14532195,252000,7/15/16,30324,Atlanta,1154 Weatherstone Dr NE,1984,0,1360,4,3,-84.336009,33.812123,47
89579998,252000,5/27/16,30339,Atlanta,3621 Vinings Slope SE UNIT 2318,2008,1742,1363,2,2,-84.472327,33.862793,60
97969665,252000,4/21/16,30101,Acworth,1832 Manor View Cir NW # 8,2015,1742,1619,2,2,-84.705775,34.000196,48
14797794,252000,7/6/16,30092,Norcross,5020 Whitewater Dr,1982,20473,1740,3,3,-84.218709,33.995169,12
97973445,252000,12/1/16,30080,Smyrna,2402 Whiteoak Ct SE,2014,2178,1986,3,3,-84.487604,33.83153,32
87686401,252000,1/3/17,30080,Smyrna,1601 Mosaic Way,2006,4356,2042,3,3,-84.505978,33.879412,52
97876186,252000,4/18/16,30041,Cumming,4415 Cold Spring Ct,2013,1307,2110,2,3,-84.130551,34.129535,13
2098379710,252000,6/16/16,30080,Smyrna,5016 Whiteoak Pointe SE,2015,0,2178,3,3,-84.487664,33.831195,32
80142184,252000,11/18/16,30024,Suwanee,3669 Chicago St,2005,0,2224,3,3,-84.065178,34.053639,40
80433877,252000,7/28/16,30126,Mableton,333 Vinings Vintage Cir,2006,9147,2269,3,4,-84.543021,33.800831,2
2135564142,252000,8/31/16,30082,Smyrna,454 Tioram Ln SE,2005,0,2800,4,3,-84.504722,33.825198,19
2095427516,251900,2/22/17,30253,McDonough,114 Saxton Ln,2017,0,2585,3,4,-84.2006,33.4857,16
35880855,251250,6/30/16,30308,Atlanta,820 Piedmont Ave NE APT 6,1917,989,989,1,2,-84.381638,33.777021,91
82618071,251000,3/29/17,30307,Atlanta,245 N Highland Ave NE APT 202,2006,0,750,1,1,-84.360876,33.760662,83
35898276,251000,11/7/16,30309,Atlanta,199 14th St NE APT 408,1992,1007,1007,2,2,-84.38081,33.786125,87
35920690,251000,4/18/16,30318,Atlanta,8 Queen Anne Pl NW # 97,1980,1559,1560,2,3,-84.441518,33.823679,11
2099784836,251000,4/15/16,30318,Atlanta,8 Queen Anne Pl NW,1979,0,1560,3,3,-84.439758,33.822319,16
14540442,251000,3/16/17,30084,Tucker,2999 Windfield Cir,1974,43560,1792,3,3,-84.261219,33.827483,22
98010887,251000,10/28/16,30004,Alpharetta,750 Duberry St,2012,2614,1802,3,3,-84.24069,34.132037,9
87678486,251000,7/22/16,30080,Smyrna,4811 Seldon Way SE,2007,871,1855,3,4,-84.490842,33.835461,41
69330894,250900,12/1/16,30064,Marietta,2003 Macland Square Dr # 11,2003,1742,1680,2,3,-84.608296,33.904335,41
71756749,250000,3/31/17,30316,Atlanta,943 N Ormewood Park Dr SE APT 301,2007,0,966,1,2,-84.357317,33.740962,71
14466043,250000,9/23/16,30317,Atlanta,2299 Sutton St SE,1920,10890,1086,1,2,-84.312026,33.74803,62
97985360,250000,1/24/17,30328,Atlanta,325 Le Gran Bnd,2005,0,1160,2,2,-84.378436,33.917316,73
88812527,250000,2/26/17,30363,Atlanta,390 17th St NW UNIT 4001,2007,0,1166,2,2,-84.403121,33.791653,59
35909477,250000,11/8/16,30318,Atlanta,431 Richards St NW,1930,4922,1189,2,3,-84.401202,33.783857,76
69380134,250000,11/10/16,30342,Atlanta,1144 Glenridge Pl,2004,497,1193,2,2,-84.350422,33.903013,37
35940116,250000,10/18/16,30326,Atlanta,3481 Lakeside Dr NE APT 1007,1990,1228,1230,2,2,-84.357128,33.849119,75
89584684,250000,11/30/16,30341,Chamblee,3400 Malone Dr,2007,0,1234,2,2,-84.308136,33.889634,59
82615826,250000,12/21/16,30316,Atlanta,881 Memorial Dr SE UNIT 302,1920,1,1251,1,2,-84.357981,33.74648,48
88811065,250000,6/30/16,30363,Atlanta,390 17th St NW UNIT 5058,2007,1263,1263,2,2,-84.403121,33.791653,59
